applicant_id,channel,group,city,application_date,background_check_completed_date,background_check_initiated_date,card_activation_date,card_mailed_date,first_batch_completed_date,orientation_completed_date,converted,bg_initiated,bg_completed,card_activated,orientation_done,ttfb_days,t_app_to_bginit,t_bginit_to_bgd,t_bgd_to_first
29965,shopper-referral-bonus,treatment,Vanaheim,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
29966,web-search-engine,control,Alfheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
29967,web-search-engine,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
29968,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
29969,job-search-site,control,Asgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,,False,True,False,True,False,,2.0,,
29970,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
29971,web-search-engine,control,Vanaheim,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,,False,True,False,True,False,,2.0,,
29972,job-search-site,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
29973,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
29974,social-media,control,Asgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,,False,True,False,True,False,,2.0,,
29975,job-search-site,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
29976,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,2018-11-10,False,False,False,False,True,,,,
29977,shopper-referral-bonus,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,2018-11-11,False,True,False,False,True,,0.0,,
29978,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
29979,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
29980,social-media,control,Vanaheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
29981,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
29982,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-09,,2018-11-09,False,False,False,False,True,,,,
29983,web-search-engine,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
29984,job-search-site,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
29985,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
29986,web-search-engine,treatment,Midgard,2018-11-09,,2018-11-09,2018-11-11,2018-11-09,,,False,True,False,True,False,,0.0,,
29987,social-media,control,Vanaheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
29988,web-search-engine,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,2018-11-09,False,True,False,False,True,,0.0,,
29989,social-media,treatment,Niflheim,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
29990,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
29991,job-search-site,control,Asgard,2018-11-09,,,,2018-11-10,,2018-11-11,False,False,False,False,True,,,,
29992,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
29993,social-media,control,Alfheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
29994,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
29995,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
29996,shopper-referral-bonus,control,Asgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,2018-11-09,False,True,False,True,True,,2.0,,
29997,social-media,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
29998,web-search-engine,treatment,Alfheim,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
29999,job-search-site,treatment,Alfheim,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30000,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-10,,2018-11-11,False,False,False,False,True,,,,
30001,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-09,,2018-11-11,False,False,False,False,True,,,,
30002,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30003,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30004,web-search-engine,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30005,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30006,social-media,treatment,Vanaheim,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30007,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30008,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30009,web-search-engine,control,Vanaheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30010,social-media,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30011,web-search-engine,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30012,shopper-referral-bonus,control,Alfheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30013,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-09,,2018-11-11,False,False,False,False,True,,,,
30014,social-media,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30015,social-media,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,2018-11-10,False,True,False,False,True,,0.0,,
30016,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30017,social-media,treatment,Jotunheim,2018-11-09,,2018-11-09,,2018-11-10,,2018-11-10,False,True,False,False,True,,0.0,,
30018,web-search-engine,control,Alfheim,2018-11-09,,,,2018-11-09,,2018-11-09,False,False,False,False,True,,,,
30019,social-media,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30020,shopper-referral-bonus,control,Vanaheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30021,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30022,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,2018-11-11,2018-11-09,,2018-11-09,False,True,False,True,True,,0.0,,
30023,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30024,web-search-engine,treatment,Niflheim,2018-11-09,2018-11-11,2018-11-09,,2018-11-10,,,False,True,True,False,False,,0.0,2.0,
30025,social-media,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30026,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30027,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30028,social-media,control,Vanaheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30029,web-search-engine,control,Vanaheim,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,2018-11-09,False,True,False,True,True,,2.0,,
30030,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30031,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30032,social-media,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30033,social-media,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30034,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-10,,2018-11-10,False,False,False,False,True,,,,
30035,shopper-referral-bonus,treatment,Asgard,2018-11-09,,2018-11-09,2018-11-11,2018-11-09,,,False,True,False,True,False,,0.0,,
30036,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30037,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-09,,2018-11-11,False,False,False,False,True,,,,
30038,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30039,web-search-engine,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30040,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30041,web-search-engine,control,Alfheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30042,shopper-referral-bonus,control,Vanaheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30043,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30044,shopper-referral-bonus,control,Alfheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30045,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30046,job-search-site,control,Asgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,,False,True,False,True,False,,2.0,,
30047,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30048,social-media,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30049,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-10,,2018-11-09,False,False,False,False,True,,,,
30050,job-search-site,control,Midgard,2018-11-09,,,,2018-11-10,,2018-11-10,False,False,False,False,True,,,,
30051,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30052,job-search-site,control,Muspelheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30053,shopper-referral-bonus,treatment,Asgard,2018-11-09,2018-11-11,2018-11-09,,2018-11-10,,,False,True,True,False,False,,0.0,2.0,
30054,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30055,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30056,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,2018-11-11,False,False,False,False,True,,,,
30057,job-search-site,control,Asgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,2018-11-09,False,True,False,True,True,,2.0,,
30058,social-media,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30059,social-media,control,Asgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,,False,True,False,True,False,,2.0,,
30060,job-search-site,control,Alfheim,2018-11-09,,,,2018-11-09,,2018-11-11,False,False,False,False,True,,,,
30061,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,2018-11-10,False,True,False,False,True,,0.0,,
30062,job-search-site,treatment,Asgard,2018-11-09,2018-11-11,2018-11-09,2018-11-11,2018-11-09,,,False,True,True,True,False,,0.0,2.0,
30063,job-search-site,control,Vanaheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30064,social-media,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30065,job-search-site,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30066,web-search-engine,treatment,Midgard,2018-11-09,2018-11-11,2018-11-09,,2018-11-09,,,False,True,True,False,False,,0.0,2.0,
30067,job-search-site,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30068,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30069,job-search-site,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30070,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-10,,2018-11-10,False,False,False,False,True,,,,
30071,social-media,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30072,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30073,job-search-site,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30074,social-media,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30075,social-media,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30076,job-search-site,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30077,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30078,social-media,control,Alfheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30079,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-09,,2018-11-11,False,False,False,False,True,,,,
30080,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30081,job-search-site,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30082,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30083,web-search-engine,control,Vanaheim,2018-11-09,,,,2018-11-10,,2018-11-10,False,False,False,False,True,,,,
30084,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30085,social-media,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30086,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30087,web-search-engine,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30088,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30089,social-media,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30090,social-media,control,Jotunheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30091,web-search-engine,control,Midgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,,False,True,False,True,False,,2.0,,
30092,web-search-engine,control,Jotunheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30093,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30094,web-search-engine,control,Alfheim,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30095,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30096,job-search-site,treatment,Asgard,2018-11-09,,2018-11-09,2018-11-11,2018-11-09,,2018-11-10,False,True,False,True,True,,0.0,,
30097,social-media,treatment,Niflheim,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30098,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30099,social-media,treatment,Alfheim,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30100,web-search-engine,treatment,Alfheim,2018-11-09,,2018-11-09,2018-11-11,2018-11-09,,,False,True,False,True,False,,0.0,,
30101,social-media,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30102,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30103,job-search-site,control,Asgard,2018-11-09,,,,2018-11-10,,2018-11-11,False,False,False,False,True,,,,
30104,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30105,job-search-site,treatment,Vanaheim,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30106,web-search-engine,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-09,,2018-11-09,False,True,False,False,True,,0.0,,
30107,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30108,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30109,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-10,,2018-11-09,False,False,False,False,True,,,,
30110,web-search-engine,treatment,Midgard,2018-11-09,2018-11-11,2018-11-09,,2018-11-10,,,False,True,True,False,False,,0.0,2.0,
30111,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30112,shopper-referral-bonus,treatment,Jotunheim,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30113,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30114,shopper-referral-bonus,treatment,Vanaheim,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30115,shopper-referral-bonus,control,Asgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,2018-11-11,False,True,False,True,True,,2.0,,
30116,job-search-site,treatment,Midgard,2018-11-09,,2018-11-09,2018-11-11,2018-11-09,,,False,True,False,True,False,,0.0,,
30117,shopper-referral-bonus,treatment,Alfheim,2018-11-09,,2018-11-09,,2018-11-09,,,False,True,False,False,False,,0.0,,
30118,shopper-referral-bonus,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30119,shopper-referral-bonus,treatment,Alfheim,2018-11-09,,2018-11-09,,2018-11-10,,2018-11-11,False,True,False,False,True,,0.0,,
30120,social-media,treatment,Alfheim,2018-11-09,2018-11-11,2018-11-09,,2018-11-10,,2018-11-11,False,True,True,False,True,,0.0,2.0,
30121,social-media,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30122,shopper-referral-bonus,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30123,social-media,control,Niflheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30124,social-media,control,Alfheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30125,web-search-engine,control,Alfheim,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30126,social-media,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30127,job-search-site,control,Asgard,2018-11-09,,,,2018-11-09,,2018-11-10,False,False,False,False,True,,,,
30128,job-search-site,control,Midgard,2018-11-09,,2018-11-11,2018-11-11,2018-11-09,,,False,True,False,True,False,,2.0,,
30129,shopper-referral-bonus,treatment,Midgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30130,shopper-referral-bonus,control,Midgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30131,job-search-site,control,Asgard,2018-11-09,,,,2018-11-10,,,False,False,False,False,False,,,,
30132,shopper-referral-bonus,treatment,Alfheim,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
30133,job-search-site,control,Asgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30134,web-search-engine,control,Midgard,2018-11-09,,,,2018-11-09,,,False,False,False,False,False,,,,
30135,social-media,treatment,Asgard,2018-11-09,,2018-11-09,,2018-11-10,,,False,True,False,False,False,,0.0,,
